"date_","continent","location","population","new_people_vaccinated_smoothed","cumsum_vac"
"2020-06-21","Europe","Czechia",10724553,0,0.0
"2020-06-22","Europe","Czechia",10724553,0,0.0
"2020-06-23","Europe","Czechia",10724553,0,0.0
"2020-06-24","Europe","Czechia",10724553,0,0.0
"2020-06-25","Europe","Czechia",10724553,0,0.0
"2020-06-26","Europe","Czechia",10724553,0,0.0
"2020-06-27","Europe","Czechia",10724553,0,0.0
"2020-06-28","Europe","Czechia",10724553,0,0.0
"2020-06-29","Europe","Czechia",10724553,0,0.0
"2020-06-30","Europe","Czechia",10724553,0,0.0
"2020-07-01","Europe","Czechia",10724553,0,0.0
"2020-07-02","Europe","Czechia",10724553,0,0.0
"2020-07-03","Europe","Czechia",10724553,0,0.0
"2020-07-04","Europe","Czechia",10724553,0,0.0
"2020-07-05","Europe","Czechia",10724553,0,0.0
"2020-07-06","Europe","Czechia",10724553,0,0.0
"2020-07-07","Europe","Czechia",10724553,0,0.0
"2020-07-08","Europe","Czechia",10724553,0,0.0
"2020-07-09","Europe","Czechia",10724553,0,0.0
"2020-07-10","Europe","Czechia",10724553,0,0.0
"2020-07-11","Europe","Czechia",10724553,0,0.0
"2020-07-12","Europe","Czechia",10724553,0,0.0
"2020-07-13","Europe","Czechia",10724553,0,0.0
"2020-07-14","Europe","Czechia",10724553,0,0.0
"2020-07-15","Europe","Czechia",10724553,0,0.0
"2020-07-16","Europe","Czechia",10724553,0,0.0
"2020-07-17","Europe","Czechia",10724553,0,0.0
"2020-07-18","Europe","Czechia",10724553,0,0.0
"2020-07-19","Europe","Czechia",10724553,0,0.0
"2020-07-20","Europe","Czechia",10724553,0,0.0
"2020-07-21","Europe","Czechia",10724553,0,0.0
"2020-07-22","Europe","Czechia",10724553,0,0.0
"2020-07-23","Europe","Czechia",10724553,0,0.0
"2020-07-24","Europe","Czechia",10724553,0,0.0
"2020-07-25","Europe","Czechia",10724553,0,0.0
"2020-07-26","Europe","Czechia",10724553,0,0.0
"2020-07-27","Europe","Czechia",10724553,0,0.0
"2020-07-28","Europe","Czechia",10724553,0,0.0
"2020-07-29","Europe","Czechia",10724553,0,0.0
"2020-07-30","Europe","Czechia",10724553,0,0.0
"2020-07-31","Europe","Czechia",10724553,0,0.0
"2020-08-01","Europe","Czechia",10724553,0,0.0
"2020-08-02","Europe","Czechia",10724553,0,0.0
"2020-08-03","Europe","Czechia",10724553,0,0.0
"2020-08-04","Europe","Czechia",10724553,0,0.0
"2020-08-05","Europe","Czechia",10724553,0,0.0
"2020-08-06","Europe","Czechia",10724553,0,0.0
"2020-08-07","Europe","Czechia",10724553,0,0.0
"2020-08-08","Europe","Czechia",10724553,0,0.0
"2020-08-09","Europe","Czechia",10724553,0,0.0
"2020-08-10","Europe","Czechia",10724553,0,0.0
"2020-08-11","Europe","Czechia",10724553,0,0.0
"2020-08-12","Europe","Czechia",10724553,0,0.0
"2020-08-13","Europe","Czechia",10724553,0,0.0
"2020-08-14","Europe","Czechia",10724553,0,0.0
"2020-08-15","Europe","Czechia",10724553,0,0.0
"2020-08-16","Europe","Czechia",10724553,0,0.0
"2020-08-17","Europe","Czechia",10724553,0,0.0
"2020-08-18","Europe","Czechia",10724553,0,0.0
"2020-08-19","Europe","Czechia",10724553,0,0.0
"2020-08-20","Europe","Czechia",10724553,0,0.0
"2020-08-21","Europe","Czechia",10724553,0,0.0
"2020-08-22","Europe","Czechia",10724553,0,0.0
"2020-08-23","Europe","Czechia",10724553,0,0.0
"2020-08-24","Europe","Czechia",10724553,0,0.0
"2020-08-25","Europe","Czechia",10724553,0,0.0
"2020-08-26","Europe","Czechia",10724553,0,0.0
"2020-08-27","Europe","Czechia",10724553,0,0.0
"2020-08-28","Europe","Czechia",10724553,0,0.0
"2020-08-29","Europe","Czechia",10724553,0,0.0
"2020-08-30","Europe","Czechia",10724553,0,0.0
"2020-08-31","Europe","Czechia",10724553,0,0.0
"2020-09-01","Europe","Czechia",10724553,0,0.0
"2020-09-02","Europe","Czechia",10724553,0,0.0
"2020-09-03","Europe","Czechia",10724553,0,0.0
"2020-09-04","Europe","Czechia",10724553,0,0.0
"2020-09-05","Europe","Czechia",10724553,0,0.0
"2020-09-06","Europe","Czechia",10724553,0,0.0
"2020-09-07","Europe","Czechia",10724553,0,0.0
"2020-09-08","Europe","Czechia",10724553,0,0.0
"2020-09-09","Europe","Czechia",10724553,0,0.0
"2020-09-10","Europe","Czechia",10724553,0,0.0
"2020-09-11","Europe","Czechia",10724553,0,0.0
"2020-09-12","Europe","Czechia",10724553,0,0.0
"2020-09-13","Europe","Czechia",10724553,0,0.0
"2020-09-14","Europe","Czechia",10724553,0,0.0
"2020-09-15","Europe","Czechia",10724553,0,0.0
"2020-09-16","Europe","Czechia",10724553,0,0.0
"2020-09-17","Europe","Czechia",10724553,0,0.0
"2020-09-18","Europe","Czechia",10724553,0,0.0
"2020-09-19","Europe","Czechia",10724553,0,0.0
"2020-09-20","Europe","Czechia",10724553,0,0.0
"2020-09-21","Europe","Czechia",10724553,0,0.0
"2020-09-22","Europe","Czechia",10724553,0,0.0
"2020-09-23","Europe","Czechia",10724553,0,0.0
"2020-09-24","Europe","Czechia",10724553,0,0.0
"2020-09-25","Europe","Czechia",10724553,0,0.0
"2020-09-26","Europe","Czechia",10724553,0,0.0
"2020-09-27","Europe","Czechia",10724553,0,0.0
"2020-09-28","Europe","Czechia",10724553,0,0.0
"2020-09-29","Europe","Czechia",10724553,0,0.0
"2020-09-30","Europe","Czechia",10724553,0,0.0
"2020-10-01","Europe","Czechia",10724553,0,0.0
"2020-10-02","Europe","Czechia",10724553,0,0.0
"2020-10-03","Europe","Czechia",10724553,0,0.0
"2020-10-04","Europe","Czechia",10724553,0,0.0
"2020-10-05","Europe","Czechia",10724553,0,0.0
"2020-10-06","Europe","Czechia",10724553,0,0.0
"2020-10-07","Europe","Czechia",10724553,0,0.0
"2020-10-08","Europe","Czechia",10724553,0,0.0
"2020-10-09","Europe","Czechia",10724553,0,0.0
"2020-10-10","Europe","Czechia",10724553,0,0.0
"2020-10-11","Europe","Czechia",10724553,0,0.0
"2020-10-12","Europe","Czechia",10724553,0,0.0
"2020-10-13","Europe","Czechia",10724553,0,0.0
"2020-10-14","Europe","Czechia",10724553,0,0.0
"2020-10-15","Europe","Czechia",10724553,0,0.0
"2020-10-16","Europe","Czechia",10724553,0,0.0
"2020-10-17","Europe","Czechia",10724553,0,0.0
"2020-10-18","Europe","Czechia",10724553,0,0.0
"2020-10-19","Europe","Czechia",10724553,0,0.0
"2020-10-20","Europe","Czechia",10724553,0,0.0
"2020-10-21","Europe","Czechia",10724553,0,0.0
"2020-10-22","Europe","Czechia",10724553,0,0.0
"2020-10-23","Europe","Czechia",10724553,0,0.0
"2020-10-24","Europe","Czechia",10724553,0,0.0
"2020-10-25","Europe","Czechia",10724553,0,0.0
"2020-10-26","Europe","Czechia",10724553,0,0.0
"2020-10-27","Europe","Czechia",10724553,0,0.0
"2020-10-28","Europe","Czechia",10724553,0,0.0
"2020-10-29","Europe","Czechia",10724553,0,0.0
"2020-10-30","Europe","Czechia",10724553,0,0.0
"2020-10-31","Europe","Czechia",10724553,0,0.0
"2020-11-01","Europe","Czechia",10724553,0,0.0
"2020-11-02","Europe","Czechia",10724553,0,0.0
"2020-11-03","Europe","Czechia",10724553,0,0.0
"2020-11-04","Europe","Czechia",10724553,0,0.0
"2020-11-05","Europe","Czechia",10724553,0,0.0
"2020-11-06","Europe","Czechia",10724553,0,0.0
"2020-11-07","Europe","Czechia",10724553,0,0.0
"2020-11-08","Europe","Czechia",10724553,0,0.0
"2020-11-09","Europe","Czechia",10724553,0,0.0
"2020-11-10","Europe","Czechia",10724553,0,0.0
"2020-11-11","Europe","Czechia",10724553,0,0.0
"2020-11-12","Europe","Czechia",10724553,0,0.0
"2020-11-13","Europe","Czechia",10724553,0,0.0
"2020-11-14","Europe","Czechia",10724553,0,0.0
"2020-11-15","Europe","Czechia",10724553,0,0.0
"2020-11-16","Europe","Czechia",10724553,0,0.0
"2020-11-17","Europe","Czechia",10724553,0,0.0
"2020-11-18","Europe","Czechia",10724553,0,0.0
"2020-11-19","Europe","Czechia",10724553,0,0.0
"2020-11-20","Europe","Czechia",10724553,0,0.0
"2020-11-21","Europe","Czechia",10724553,0,0.0
"2020-11-22","Europe","Czechia",10724553,0,0.0
"2020-11-23","Europe","Czechia",10724553,0,0.0
"2020-11-24","Europe","Czechia",10724553,0,0.0
"2020-11-25","Europe","Czechia",10724553,0,0.0
"2020-11-26","Europe","Czechia",10724553,0,0.0
"2020-11-27","Europe","Czechia",10724553,0,0.0
"2020-11-28","Europe","Czechia",10724553,0,0.0
"2020-11-29","Europe","Czechia",10724553,0,0.0
"2020-11-30","Europe","Czechia",10724553,0,0.0
"2020-12-01","Europe","Czechia",10724553,0,0.0
"2020-12-02","Europe","Czechia",10724553,0,0.0
"2020-12-03","Europe","Czechia",10724553,0,0.0
"2020-12-04","Europe","Czechia",10724553,0,0.0
"2020-12-05","Europe","Czechia",10724553,0,0.0
"2020-12-06","Europe","Czechia",10724553,0,0.0
"2020-12-07","Europe","Czechia",10724553,0,0.0
"2020-12-08","Europe","Czechia",10724553,0,0.0
"2020-12-09","Europe","Czechia",10724553,0,0.0
"2020-12-10","Europe","Czechia",10724553,0,0.0
"2020-12-11","Europe","Czechia",10724553,0,0.0
"2020-12-12","Europe","Czechia",10724553,0,0.0
"2020-12-13","Europe","Czechia",10724553,0,0.0
"2020-12-14","Europe","Czechia",10724553,0,0.0
"2020-12-15","Europe","Czechia",10724553,0,0.0
"2020-12-16","Europe","Czechia",10724553,0,0.0
"2020-12-17","Europe","Czechia",10724553,0,0.0
"2020-12-18","Europe","Czechia",10724553,0,0.0
"2020-12-19","Europe","Czechia",10724553,0,0.0
"2020-12-20","Europe","Czechia",10724553,0,0.0
"2020-12-21","Europe","Czechia",10724553,0,0.0
"2020-12-22","Europe","Czechia",10724553,0,0.0
"2020-12-23","Europe","Czechia",10724553,0,0.0
"2020-12-24","Europe","Czechia",10724553,0,0.0
"2020-12-25","Europe","Czechia",10724553,0,0.0
"2020-12-26","Europe","Czechia",10724553,0,0.0
"2020-12-27","Europe","Czechia",10724553,0,0.0
"2020-12-28","Europe","Czechia",10724553,2304,2304.0
"2020-12-29","Europe","Czechia",10724553,2888,5192.0
"2020-12-30","Europe","Czechia",10724553,3098,8290.0
"2020-12-31","Europe","Czechia",10724553,2652,10942.0
"2021-01-01","Europe","Czechia",10724553,2175,13117.0
"2021-01-02","Europe","Czechia",10724553,2026,15143.0
"2021-01-03","Europe","Czechia",10724553,1869,17012.0
"2021-01-04","Europe","Czechia",10724553,2056,19068.0
"2021-01-05","Europe","Czechia",10724553,2207,21275.0
"2021-01-06","Europe","Czechia",10724553,2540,23815.0
"2021-01-07","Europe","Czechia",10724553,3495,27310.0
"2021-01-08","Europe","Czechia",10724553,4893,32203.0
"2021-01-09","Europe","Czechia",10724553,5000,37203.0
"2021-01-10","Europe","Czechia",10724553,5121,42324.0
"2021-01-11","Europe","Czechia",10724553,6013,48337.0
"2021-01-12","Europe","Czechia",10724553,7289,55626.0
"2021-01-13","Europe","Czechia",10724553,8389,64015.0
"2021-01-14","Europe","Czechia",10724553,9426,73441.0
"2021-01-15","Europe","Czechia",10724553,9993,83434.0
"2021-01-16","Europe","Czechia",10724553,10189,93623.0
"2021-01-17","Europe","Czechia",10724553,10311,103934.0
"2021-01-18","Europe","Czechia",10724553,10687,114621.0
"2021-01-19","Europe","Czechia",10724553,10566,125187.0
"2021-01-20","Europe","Czechia",10724553,10587,135774.0
"2021-01-21","Europe","Czechia",10724553,10644,146418.0
"2021-01-22","Europe","Czechia",10724553,10769,157187.0
"2021-01-23","Europe","Czechia",10724553,10757,167944.0
"2021-01-24","Europe","Czechia",10724553,10705,178649.0
"2021-01-25","Europe","Czechia",10724553,10299,188948.0
"2021-01-26","Europe","Czechia",10724553,10004,198952.0
"2021-01-27","Europe","Czechia",10724553,9338,208290.0
"2021-01-28","Europe","Czechia",10724553,8116,216406.0
"2021-01-29","Europe","Czechia",10724553,6877,223283.0
"2021-01-30","Europe","Czechia",10724553,6508,229791.0
"2021-01-31","Europe","Czechia",10724553,6288,236079.0
"2021-02-01","Europe","Czechia",10724553,5478,241557.0
"2021-02-02","Europe","Czechia",10724553,4564,246121.0
"2021-02-03","Europe","Czechia",10724553,3906,250027.0
"2021-02-04","Europe","Czechia",10724553,3593,253620.0
"2021-02-05","Europe","Czechia",10724553,3486,257106.0
"2021-02-06","Europe","Czechia",10724553,3503,260609.0
"2021-02-07","Europe","Czechia",10724553,3522,264131.0
"2021-02-08","Europe","Czechia",10724553,3538,267669.0
"2021-02-09","Europe","Czechia",10724553,3674,271343.0
"2021-02-10","Europe","Czechia",10724553,3830,275173.0
"2021-02-11","Europe","Czechia",10724553,4035,279208.0
"2021-02-12","Europe","Czechia",10724553,4229,283437.0
"2021-02-13","Europe","Czechia",10724553,4337,287774.0
"2021-02-14","Europe","Czechia",10724553,4359,292133.0
"2021-02-15","Europe","Czechia",10724553,4688,296821.0
"2021-02-16","Europe","Czechia",10724553,5204,302025.0
"2021-02-17","Europe","Czechia",10724553,5802,307827.0
"2021-02-18","Europe","Czechia",10724553,6658,314485.0
"2021-02-19","Europe","Czechia",10724553,7377,321862.0
"2021-02-20","Europe","Czechia",10724553,7433,329295.0
"2021-02-21","Europe","Czechia",10724553,7452,336747.0
"2021-02-22","Europe","Czechia",10724553,7985,344732.0
"2021-02-23","Europe","Czechia",10724553,8591,353323.0
"2021-02-24","Europe","Czechia",10724553,9188,362511.0
"2021-02-25","Europe","Czechia",10724553,9996,372507.0
"2021-02-26","Europe","Czechia",10724553,10612,383119.0
"2021-02-27","Europe","Czechia",10724553,10755,393874.0
"2021-02-28","Europe","Czechia",10724553,10930,404804.0
"2021-03-01","Europe","Czechia",10724553,12283,417087.0
"2021-03-02","Europe","Czechia",10724553,14321,431408.0
"2021-03-03","Europe","Czechia",10724553,16761,448169.0
"2021-03-04","Europe","Czechia",10724553,18948,467117.0
"2021-03-05","Europe","Czechia",10724553,20758,487875.0
"2021-03-06","Europe","Czechia",10724553,22064,509939.0
"2021-03-07","Europe","Czechia",10724553,23377,533316.0
"2021-03-08","Europe","Czechia",10724553,24827,558143.0
"2021-03-09","Europe","Czechia",10724553,26133,584276.0
"2021-03-10","Europe","Czechia",10724553,27615,611891.0
"2021-03-11","Europe","Czechia",10724553,29267,641158.0
"2021-03-12","Europe","Czechia",10724553,30684,671842.0
"2021-03-13","Europe","Czechia",10724553,31391,703233.0
"2021-03-14","Europe","Czechia",10724553,31473,734706.0
"2021-03-15","Europe","Czechia",10724553,31280,765986.0
"2021-03-16","Europe","Czechia",10724553,31640,797626.0
"2021-03-17","Europe","Czechia",10724553,31091,828717.0
"2021-03-18","Europe","Czechia",10724553,30112,858829.0
"2021-03-19","Europe","Czechia",10724553,29505,888334.0
"2021-03-20","Europe","Czechia",10724553,29229,917563.0
"2021-03-21","Europe","Czechia",10724553,28561,946124.0
"2021-03-22","Europe","Czechia",10724553,28016,974140.0
"2021-03-23","Europe","Czechia",10724553,26270,1000410.0
"2021-03-24","Europe","Czechia",10724553,24755,1025165.0
"2021-03-25","Europe","Czechia",10724553,23091,1048256.0
"2021-03-26","Europe","Czechia",10724553,21709,1069965.0
"2021-03-27","Europe","Czechia",10724553,20749,1090714.0
"2021-03-28","Europe","Czechia",10724553,20478,1111192.0
"2021-03-29","Europe","Czechia",10724553,19704,1130896.0
"2021-03-30","Europe","Czechia",10724553,19423,1150319.0
"2021-03-31","Europe","Czechia",10724553,18890,1169209.0
"2021-04-01","Europe","Czechia",10724553,18794,1188003.0
"2021-04-02","Europe","Czechia",10724553,16242,1204245.0
"2021-04-03","Europe","Czechia",10724553,15555,1219800.0
"2021-04-04","Europe","Czechia",10724553,15126,1234926.0
"2021-04-05","Europe","Czechia",10724553,12736,1247662.0
"2021-04-06","Europe","Czechia",10724553,11522,1259184.0
"2021-04-07","Europe","Czechia",10724553,11572,1270756.0
"2021-04-08","Europe","Czechia",10724553,13446,1284202.0
"2021-04-09","Europe","Czechia",10724553,18107,1302309.0
"2021-04-10","Europe","Czechia",10724553,19809,1322118.0
"2021-04-11","Europe","Czechia",10724553,20846,1342964.0
"2021-04-12","Europe","Czechia",10724553,25973,1368937.0
"2021-04-13","Europe","Czechia",10724553,28843,1397780.0
"2021-04-14","Europe","Czechia",10724553,31040,1428820.0
"2021-04-15","Europe","Czechia",10724553,32329,1461149.0
"2021-04-16","Europe","Czechia",10724553,33060,1494209.0
"2021-04-17","Europe","Czechia",10724553,33225,1527434.0
"2021-04-18","Europe","Czechia",10724553,33683,1561117.0
"2021-04-19","Europe","Czechia",10724553,34490,1595607.0
"2021-04-20","Europe","Czechia",10724553,35388,1630995.0
"2021-04-21","Europe","Czechia",10724553,36658,1667653.0
"2021-04-22","Europe","Czechia",10724553,37614,1705267.0
"2021-04-23","Europe","Czechia",10724553,38373,1743640.0
"2021-04-24","Europe","Czechia",10724553,38537,1782177.0
"2021-04-25","Europe","Czechia",10724553,38782,1820959.0
"2021-04-26","Europe","Czechia",10724553,39587,1860546.0
"2021-04-27","Europe","Czechia",10724553,40502,1901048.0
"2021-04-28","Europe","Czechia",10724553,42075,1943123.0
"2021-04-29","Europe","Czechia",10724553,43659,1986782.0
"2021-04-30","Europe","Czechia",10724553,45413,2032195.0
"2021-05-01","Europe","Czechia",10724553,45629,2077824.0
"2021-05-02","Europe","Czechia",10724553,46235,2124059.0
"2021-05-03","Europe","Czechia",10724553,48759,2172818.0
"2021-05-04","Europe","Czechia",10724553,51268,2224086.0
"2021-05-05","Europe","Czechia",10724553,53329,2277415.0
"2021-05-06","Europe","Czechia",10724553,55447,2332862.0
"2021-05-07","Europe","Czechia",10724553,57595,2390457.0
"2021-05-08","Europe","Czechia",10724553,59044,2449501.0
"2021-05-09","Europe","Czechia",10724553,59799,2509300.0
"2021-05-10","Europe","Czechia",10724553,60589,2569889.0
"2021-05-11","Europe","Czechia",10724553,61960,2631849.0
"2021-05-12","Europe","Czechia",10724553,62923,2694772.0
"2021-05-13","Europe","Czechia",10724553,63439,2758211.0
"2021-05-14","Europe","Czechia",10724553,63755,2821966.0
"2021-05-15","Europe","Czechia",10724553,64103,2886069.0
"2021-05-16","Europe","Czechia",10724553,64328,2950397.0
"2021-05-17","Europe","Czechia",10724553,64290,3014687.0
"2021-05-18","Europe","Czechia",10724553,63695,3078382.0
"2021-05-19","Europe","Czechia",10724553,63345,3141727.0
"2021-05-20","Europe","Czechia",10724553,62121,3203848.0
"2021-05-21","Europe","Czechia",10724553,60594,3264442.0
"2021-05-22","Europe","Czechia",10724553,60664,3325106.0
"2021-05-23","Europe","Czechia",10724553,60184,3385290.0
"2021-05-24","Europe","Czechia",10724553,56565,3441855.0
"2021-05-25","Europe","Czechia",10724553,53698,3495553.0
"2021-05-26","Europe","Czechia",10724553,52307,3547860.0
"2021-05-27","Europe","Czechia",10724553,50299,3598159.0
"2021-05-28","Europe","Czechia",10724553,49285,3647444.0
"2021-05-29","Europe","Czechia",10724553,48829,3696273.0
"2021-05-30","Europe","Czechia",10724553,48823,3745096.0
"2021-05-31","Europe","Czechia",10724553,50043,3795139.0
"2021-06-01","Europe","Czechia",10724553,51070,3846209.0
"2021-06-02","Europe","Czechia",10724553,50384,3896593.0
"2021-06-03","Europe","Czechia",10724553,49929,3946522.0
"2021-06-04","Europe","Czechia",10724553,50126,3996648.0
"2021-06-05","Europe","Czechia",10724553,50830,4047478.0
"2021-06-06","Europe","Czechia",10724553,51480,4098958.0
"2021-06-07","Europe","Czechia",10724553,52616,4151574.0
"2021-06-08","Europe","Czechia",10724553,53317,4204891.0
"2021-06-09","Europe","Czechia",10724553,52782,4257673.0
"2021-06-10","Europe","Czechia",10724553,52155,4309828.0
"2021-06-11","Europe","Czechia",10724553,50583,4360411.0
"2021-06-12","Europe","Czechia",10724553,50274,4410685.0
"2021-06-13","Europe","Czechia",10724553,49857,4460542.0
"2021-06-14","Europe","Czechia",10724553,46913,4507455.0
"2021-06-15","Europe","Czechia",10724553,44150,4551605.0
"2021-06-16","Europe","Czechia",10724553,41807,4593412.0
"2021-06-17","Europe","Czechia",10724553,39746,4633158.0
"2021-06-18","Europe","Czechia",10724553,38363,4671521.0
"2021-06-19","Europe","Czechia",10724553,36901,4708422.0
"2021-06-20","Europe","Czechia",10724553,35953,4744375.0
"2021-06-21","Europe","Czechia",10724553,34443,4778818.0
"2021-06-22","Europe","Czechia",10724553,32771,4811589.0
"2021-06-23","Europe","Czechia",10724553,31185,4842774.0
"2021-06-24","Europe","Czechia",10724553,29818,4872592.0
"2021-06-25","Europe","Czechia",10724553,28195,4900787.0
"2021-06-26","Europe","Czechia",10724553,27354,4928141.0
"2021-06-27","Europe","Czechia",10724553,26862,4955003.0
"2021-06-28","Europe","Czechia",10724553,26277,4981280.0
"2021-06-29","Europe","Czechia",10724553,25750,5007030.0
"2021-06-30","Europe","Czechia",10724553,25149,5032179.0
"2021-07-01","Europe","Czechia",10724553,24309,5056488.0
"2021-07-02","Europe","Czechia",10724553,23688,5080176.0
"2021-07-03","Europe","Czechia",10724553,22431,5102607.0
"2021-07-04","Europe","Czechia",10724553,21520,5124127.0
"2021-07-05","Europe","Czechia",10724553,18519,5142646.0
"2021-07-06","Europe","Czechia",10724553,15116,5157762.0
"2021-07-07","Europe","Czechia",10724553,14876,5172638.0
"2021-07-08","Europe","Czechia",10724553,15252,5187890.0
"2021-07-09","Europe","Czechia",10724553,15424,5203314.0
"2021-07-10","Europe","Czechia",10724553,15749,5219063.0
"2021-07-11","Europe","Czechia",10724553,15887,5234950.0
"2021-07-12","Europe","Czechia",10724553,18762,5253712.0
"2021-07-13","Europe","Czechia",10724553,21725,5275437.0
"2021-07-14","Europe","Czechia",10724553,21725,5297162.0
"2021-07-15","Europe","Czechia",10724553,22093,5319255.0
"2021-07-16","Europe","Czechia",10724553,22091,5341346.0
"2021-07-17","Europe","Czechia",10724553,22008,5363354.0
"2021-07-18","Europe","Czechia",10724553,21993,5385347.0
"2021-07-19","Europe","Czechia",10724553,21398,5406745.0
"2021-07-20","Europe","Czechia",10724553,20713,5427458.0
"2021-07-21","Europe","Czechia",10724553,20374,5447832.0
"2021-07-22","Europe","Czechia",10724553,19400,5467232.0
"2021-07-23","Europe","Czechia",10724553,18728,5485960.0
"2021-07-24","Europe","Czechia",10724553,18520,5504480.0
"2021-07-25","Europe","Czechia",10724553,18262,5522742.0
"2021-07-26","Europe","Czechia",10724553,18288,5541030.0
"2021-07-27","Europe","Czechia",10724553,18479,5559509.0
"2021-07-28","Europe","Czechia",10724553,18168,5577677.0
"2021-07-29","Europe","Czechia",10724553,18020,5595697.0
"2021-07-30","Europe","Czechia",10724553,18027,5613724.0
"2021-07-31","Europe","Czechia",10724553,18256,5631980.0
"2021-08-01","Europe","Czechia",10724553,18269,5650249.0
"2021-08-02","Europe","Czechia",10724553,17568,5667817.0
"2021-08-03","Europe","Czechia",10724553,16839,5684656.0
"2021-08-04","Europe","Czechia",10724553,16103,5700759.0
"2021-08-05","Europe","Czechia",10724553,15346,5716105.0
"2021-08-06","Europe","Czechia",10724553,14420,5730525.0
"2021-08-07","Europe","Czechia",10724553,13943,5744468.0
"2021-08-08","Europe","Czechia",10724553,13605,5758073.0
"2021-08-09","Europe","Czechia",10724553,12748,5770821.0
"2021-08-10","Europe","Czechia",10724553,11918,5782739.0
"2021-08-11","Europe","Czechia",10724553,11238,5793977.0
"2021-08-12","Europe","Czechia",10724553,10579,5804556.0
"2021-08-13","Europe","Czechia",10724553,9711,5814267.0
"2021-08-14","Europe","Czechia",10724553,9387,5823654.0
"2021-08-15","Europe","Czechia",10724553,9133,5832787.0
"2021-08-16","Europe","Czechia",10724553,8725,5841512.0
"2021-08-17","Europe","Czechia",10724553,8404,5849916.0
"2021-08-18","Europe","Czechia",10724553,8120,5858036.0
"2021-08-19","Europe","Czechia",10724553,7871,5865907.0
"2021-08-20","Europe","Czechia",10724553,7966,5873873.0
"2021-08-21","Europe","Czechia",10724553,7878,5881751.0
"2021-08-22","Europe","Czechia",10724553,7844,5889595.0
"2021-08-23","Europe","Czechia",10724553,7950,5897545.0
"2021-08-24","Europe","Czechia",10724553,7990,5905535.0
"2021-08-25","Europe","Czechia",10724553,7917,5913452.0
"2021-08-26","Europe","Czechia",10724553,7741,5921193.0
"2021-08-27","Europe","Czechia",10724553,7589,5928782.0
"2021-08-28","Europe","Czechia",10724553,7591,5936373.0
"2021-08-29","Europe","Czechia",10724553,7601,5943974.0
"2021-08-30","Europe","Czechia",10724553,7315,5951289.0
"2021-08-31","Europe","Czechia",10724553,7000,5958289.0
"2021-09-01","Europe","Czechia",10724553,6578,5964867.0
"2021-09-02","Europe","Czechia",10724553,6349,5971216.0
"2021-09-03","Europe","Czechia",10724553,6239,5977455.0
"2021-09-04","Europe","Czechia",10724553,6144,5983599.0
"2021-09-05","Europe","Czechia",10724553,6091,5989690.0
"2021-09-06","Europe","Czechia",10724553,5763,5995453.0
"2021-09-07","Europe","Czechia",10724553,5294,6000747.0
"2021-09-08","Europe","Czechia",10724553,5260,6006007.0
"2021-09-09","Europe","Czechia",10724553,5240,6011247.0
"2021-09-10","Europe","Czechia",10724553,4973,6016220.0
"2021-09-11","Europe","Czechia",10724553,4944,6021164.0
"2021-09-12","Europe","Czechia",10724553,4813,6025977.0
"2021-09-13","Europe","Czechia",10724553,4698,6030675.0
"2021-09-14","Europe","Czechia",10724553,4841,6035516.0
"2021-09-15","Europe","Czechia",10724553,4773,6040289.0
"2021-09-16","Europe","Czechia",10724553,4580,6044869.0
"2021-09-17","Europe","Czechia",10724553,4420,6049289.0
"2021-09-18","Europe","Czechia",10724553,4400,6053689.0
"2021-09-19","Europe","Czechia",10724553,4375,6058064.0
"2021-09-20","Europe","Czechia",10724553,4172,6062236.0
"2021-09-21","Europe","Czechia",10724553,4007,6066243.0
"2021-09-22","Europe","Czechia",10724553,3863,6070106.0
"2021-09-23","Europe","Czechia",10724553,3809,6073915.0
"2021-09-24","Europe","Czechia",10724553,3694,6077609.0
"2021-09-25","Europe","Czechia",10724553,3661,6081270.0
"2021-09-26","Europe","Czechia",10724553,3632,6084902.0
"2021-09-27","Europe","Czechia",10724553,3613,6088515.0
"2021-09-28","Europe","Czechia",10724553,3060,6091575.0
"2021-09-29","Europe","Czechia",10724553,3000,6094575.0
"2021-09-30","Europe","Czechia",10724553,2933,6097508.0
"2021-10-01","Europe","Czechia",10724553,2725,6100233.0
"2021-10-02","Europe","Czechia",10724553,2664,6102897.0
"2021-10-03","Europe","Czechia",10724553,2661,6105558.0
"2021-10-04","Europe","Czechia",10724553,2545,6108103.0
"2021-10-05","Europe","Czechia",10724553,2945,6111048.0
"2021-10-06","Europe","Czechia",10724553,2908,6113956.0
"2021-10-07","Europe","Czechia",10724553,2733,6116689.0
"2021-10-08","Europe","Czechia",10724553,2803,6119492.0
"2021-10-09","Europe","Czechia",10724553,2829,6122321.0
"2021-10-10","Europe","Czechia",10724553,2860,6125181.0
"2021-10-11","Europe","Czechia",10724553,2839,6128020.0
"2021-10-12","Europe","Czechia",10724553,2806,6130826.0
"2021-10-13","Europe","Czechia",10724553,2808,6133634.0
"2021-10-14","Europe","Czechia",10724553,2864,6136498.0
"2021-10-15","Europe","Czechia",10724553,2926,6139424.0
"2021-10-16","Europe","Czechia",10724553,2950,6142374.0
"2021-10-17","Europe","Czechia",10724553,3005,6145379.0
"2021-10-18","Europe","Czechia",10724553,3174,6148553.0
"2021-10-19","Europe","Czechia",10724553,3267,6151820.0
"2021-10-20","Europe","Czechia",10724553,3460,6155280.0
